895.135448,8402.696603,629314.000000,629523.000000,797846.000000,1.000000,1.503325
987.587719,9628.038882,766022.000000,766340.000000,825993.000000,1.000000,1.557713
1009.765075,9847.641913,800812.000000,801098.000000,881497.000000,1.000000,1.555102
952.512437,9099.496639,712576.000000,712837.000000,835711.000000,1.000000,1.463186
1128.923479,10842.481666,1000965.000000,1001447.000000,1049072.000000,1.000000,1.459282
1025.945522,9609.481487,826682.000000,826881.000000,977165.000000,1.000000,1.510549
912.670431,8760.087476,654211.000000,654450.000000,793633.000000,1.000000,1.429782
1052.260008,11498.088881,869633.000000,870644.000000,921195.000000,1.000000,1.539497
1079.868296,11838.434119,915865.000000,917341.000000,977086.000000,0.995266,1.393101
1022.229945,10722.209589,820705.000000,821334.000000,882526.000000,1.000000,1.483687
1050.600388,10259.768896,866892.000000,867328.000000,923022.000000,1.000000,1.493146
1015.254727,11695.673621,809543.000000,810498.000000,1217260.000000,1.000000,1.539918
860.689285,8006.835601,581812.000000,582020.000000,735062.000000,1.000000,1.544072
1079.256775,11110.541587,914828.000000,915740.000000,964415.000000,1.000000,1.405861
1085.210414,11181.358867,924949.000000,925464.000000,982447.000000,1.000000,1.448080
1046.296542,10060.766804,859804.000000,860098.000000,906215.000000,1.000000,1.494151
1016.245616,11360.567020,811124.000000,811673.000000,877742.000000,1.000000,1.381338
1081.934995,10707.154719,919374.000000,919651.000000,976962.000000,1.000000,1.539587
971.198905,10450.593319,740809.000000,741432.000000,835819.000000,1.000000,1.568979
1070.884145,10479.496818,900689.000000,901298.000000,976007.000000,1.000000,1.562277
1067.042856,12151.652373,894239.000000,894525.000000,946150.000000,1.000000,1.299849
800.964833,9379.628673,503868.000000,504117.000000,543661.000000,1.000000,1.341720
960.082925,11389.417741,723948.000000,724223.000000,785373.000000,1.000000,0.944211
921.063644,11062.110130,666299.000000,666632.000000,710697.000000,1.000000,1.389704
1062.154284,10290.023730,886064.000000,886394.000000,975743.000000,1.000000,1.501874
1077.456173,10469.827771,911778.000000,912111.000000,954193.000000,1.000000,1.295266
1043.102778,10688.864351,854563.000000,854903.000000,918041.000000,1.000000,1.460386
1064.044204,15128.832493,889220.000000,890969.000000,1056456.000000,1.000000,1.544511
954.625447,11610.945699,715741.000000,716084.000000,767951.000000,1.000000,0.785398
980.260852,11581.207676,754698.000000,754988.000000,817551.000000,1.000000,1.242676
982.730805,11696.699054,758506.000000,758743.000000,821413.000000,1.000000,0.785398
1034.228912,12409.257495,840085.000000,840414.000000,898312.000000,1.000000,0.785398
861.685774,10271.194257,583160.000000,583498.000000,634562.000000,1.000000,1.445465
936.728708,11721.675713,689156.000000,689430.000000,750245.000000,1.000000,0.935806
1002.109339,9620.831775,788715.000000,788933.000000,942151.000000,1.000000,1.556383
1079.112837,10474.521205,914584.000000,914908.000000,1144338.000000,1.000000,1.518605
1018.542067,10624.965902,814794.000000,815136.000000,901448.000000,1.000000,1.519943
848.592149,10041.099849,565572.000000,565788.000000,864234.000000,1.000000,1.103440
941.705936,11340.827950,696499.000000,696840.000000,752135.000000,1.000000,1.374991
885.815018,10492.711068,616277.000000,616507.000000,731314.000000,1.000000,0.937621
894.950517,10673.380115,629054.000000,629295.000000,682926.000000,1.000000,1.039125
1020.270684,12286.143751,817562.000000,817875.000000,877314.000000,1.000000,0.996932
951.903367,11533.253311,711665.000000,711970.000000,817292.000000,1.000000,0.785398
951.520745,11829.030006,711093.000000,711569.000000,824519.000000,1.000000,1.079896
803.071504,9259.066227,506522.000000,506695.000000,977679.000000,1.000000,0.785398
1094.651674,14500.208035,941113.000000,944297.000000,1005388.000000,1.000000,1.537475
1030.381956,10568.214639,833847.000000,834250.000000,894850.000000,1.000000,1.506027
1089.752007,10415.793283,932707.000000,933065.000000,987952.000000,1.000000,1.509963
912.556726,10938.912078,654048.000000,654360.000000,782926.000000,1.000000,1.494024
975.760298,11433.998477,747784.000000,748088.000000,803008.000000,1.000000,1.477991
766.827255,9321.161682,461833.000000,462062.000000,507252.000000,1.000000,0.785398
890.628612,10565.457280,622993.000000,623225.000000,669378.000000,1.000000,0.908927
1044.142844,10231.797288,856268.000000,856524.000000,958788.000000,1.000000,1.548511
1033.931559,11763.609696,839602.000000,839804.000000,1124997.000000,1.000000,1.171530
1000.628679,11686.455367,786386.000000,786669.000000,855448.000000,1.000000,1.039058
980.547862,11768.030006,755140.000000,755453.000000,809081.000000,1.000000,0.785398
1025.529068,12208.967127,826011.000000,826362.000000,875638.000000,1.000000,0.785398
976.908560,11931.108217,749545.000000,749909.000000,915567.000000,1.000000,0.785398
1029.813378,12673.247394,832927.000000,833470.000000,891329.000000,1.000000,0.785398
989.986663,11385.211681,769748.000000,770103.000000,821840.000000,1.000000,1.498309
766.382139,8953.437764,461297.000000,461489.000000,548158.000000,1.000000,1.199376
1009.524840,10120.378023,800431.000000,800811.000000,862298.000000,1.000000,1.495349
808.577962,9666.731270,513492.000000,513858.000000,557338.000000,1.000000,1.442633
1044.940035,12335.044292,857576.000000,857887.000000,913292.000000,0.999932,0.785398
1015.892241,11808.881774,810560.000000,810870.000000,974831.000000,1.000000,0.785398
978.084113,12356.522430,751350.000000,751757.000000,804786.000000,1.000000,1.364284
985.629998,11631.170050,762988.000000,763282.000000,821030.000000,1.000000,1.521346
744.811455,8642.003169,435695.000000,435934.000000,527715.000000,1.000000,0.785398
1123.850356,11142.422792,991989.000000,992260.000000,1052802.000000,1.000000,1.558700
935.787641,10845.736500,687772.000000,688034.000000,1106756.000000,1.000000,0.785398
1049.118988,10273.768896,864449.000000,864874.000000,975757.000000,1.000000,1.346191
1017.657264,12460.464602,813379.000000,813748.000000,880119.000000,1.000000,0.785398
858.812194,9838.785094,579277.000000,579557.000000,631519.000000,1.000000,1.443383
831.484532,9672.451004,542998.000000,543227.000000,589540.000000,1.000000,1.347540
924.661805,11300.709155,671515.000000,671777.000000,725849.000000,0.994883,0.785398
1062.753482,10237.028781,887064.000000,887405.000000,969824.000000,1.000000,1.481340
1006.180202,14431.759333,795136.000000,797265.000000,1140941.000000,1.000000,0.785398
1010.894234,12344.660562,802604.000000,802832.000000,1167063.000000,1.000000,1.161082
901.626500,10649.285707,638474.000000,638760.000000,689400.000000,1.000000,0.785398
1017.662269,11619.881774,813387.000000,813702.000000,874290.000000,1.000000,0.785398
1020.921279,12310.316370,818605.000000,819008.000000,877516.000000,1.000000,1.332167
957.750662,13151.759154,720435.000000,721754.000000,770155.000000,1.000000,0.785398
990.205922,12094.629032,770089.000000,770443.000000,833490.000000,1.000000,0.785398
992.513874,11747.130512,773683.000000,774056.000000,833999.000000,1.000000,0.746583
995.387772,12073.463556,778170.000000,778576.000000,1123875.000000,1.000000,0.785398
997.038412,9487.836826,780753.000000,781025.000000,880221.000000,1.000000,1.560553
1049.439943,10155.259228,864978.000000,865351.000000,944170.000000,1.000000,1.466350
986.742259,10068.939423,764711.000000,765026.000000,826539.000000,1.000000,1.568936
1055.901870,10385.792237,875663.000000,876015.000000,1004299.000000,1.000000,1.535978
1048.032229,11661.845194,862659.000000,863695.000000,926173.000000,1.000000,1.569683
1122.486618,11315.247214,989583.000000,989994.000000,1059159.000000,1.000000,1.149586
1102.250303,10602.333434,954224.000000,954605.000000,1010299.000000,1.000000,1.451441
1013.442176,10134.721169,806655.000000,806966.000000,937528.000000,1.000000,1.543170
949.487991,9242.273334,708058.000000,708290.000000,799969.000000,1.000000,1.567811
1114.390830,11767.272647,975360.000000,976160.000000,1035279.000000,1.000000,1.553681
1019.431721,10490.845015,816218.000000,816825.000000,872144.000000,1.000000,1.522459
1015.472292,9728.086609,809890.000000,810123.000000,860428.000000,1.000000,1.324364
990.320354,10482.285707,770267.000000,770888.000000,844733.000000,1.000000,1.454588
1020.499032,9950.371927,817928.000000,818305.000000,948108.000000,1.000000,1.406201
1052.717291,10184.721169,870389.000000,870825.000000,928885.000000,1.000000,1.219660
